EventID,PolicyType,ATLAS_Latency_ms,Kunerva_Latency_ms,kubeFlower_Latency_ms,Timestamp,SystemLoad,Concurrent_Requests
1972,Medium,23,32,40,2024-11-01T00:32:52,25%,9
1973,Simple,13,16,18,2024-11-01T00:32:53,45%,29
1974,Simple,11,15,19,2024-11-01T00:32:54,68%,10
1975,Medium,25,36,42,2024-11-01T00:32:55,30%,30
1976,Complex,46,68,77,2024-11-01T00:32:56,44%,21
1977,Simple,13,15,18,2024-11-01T00:32:57,71%,30
1978,Simple,12,16,19,2024-11-01T00:32:58,64%,28
1979,Simple,11,14,18,2024-11-01T00:32:59,66%,5
1980,Complex,49,74,80,2024-11-01T00:33:00,41%,19
1981,Simple,12,16,19,2024-11-01T00:33:01,55%,29
1982,Simple,11,16,17,2024-11-01T00:33:02,26%,16
1983,Complex,47,67,76,2024-11-01T00:33:03,34%,30
1984,Dynamic,64,90,101,2024-11-01T00:33:04,47%,8
1985,Dynamic,58,82,103,2024-11-01T00:33:05,45%,18
1986,Medium,27,33,42,2024-11-01T00:33:06,74%,8
1987,Complex,43,66,79,2024-11-01T00:33:07,38%,25
1988,Simple,12,14,18,2024-11-01T00:33:08,67%,29
1989,Complex,45,72,68,2024-11-01T00:33:09,40%,8
1990,Simple,11,16,19,2024-11-01T00:33:10,26%,19
1991,Complex,46,65,80,2024-11-01T00:33:11,67%,11
1992,Simple,11,16,19,2024-11-01T00:33:12,58%,17
1993,Simple,12,16,19,2024-11-01T00:33:13,56%,24
1994,Simple,12,16,19,2024-11-01T00:33:14,54%,27
1995,Medium,24,34,42,2024-11-01T00:33:15,46%,11
1996,Complex,47,74,69,2024-11-01T00:33:16,25%,8
1997,Medium,23,38,43,2024-11-01T00:33:17,48%,15
1998,Medium,24,35,40,2024-11-01T00:33:18,71%,7
1999,Medium,23,34,40,2024-11-01T00:33:19,74%,26
2000,Dynamic,54,81,90,2024-11-01T00:33:20,56%,13
2001,Complex,42,71,71,2024-11-01T00:33:21,38%,17
2002,Simple,13,15,19,2024-11-01T00:33:22,62%,13
2003,Dynamic,60,90,100,2024-11-01T00:33:23,36%,27
2004,Simple,12,16,18,2024-11-01T00:33:24,31%,18
2005,Medium,23,33,44,2024-11-01T00:33:25,33%,26
2006,Simple,13,16,17,2024-11-01T00:33:26,34%,10
2007,Simple,12,16,17,2024-11-01T00:33:27,28%,17
2008,Medium,24,32,41,2024-11-01T00:33:28,29%,5
2009,Medium,24,33,42,2024-11-01T00:33:29,72%,9
2010,Complex,42,68,70,2024-11-01T00:33:30,30%,15
2011,Simple,12,15,18,2024-11-01T00:33:31,36%,19
2012,Simple,12,16,19,2024-11-01T00:33:32,30%,21
2013,Complex,41,72,68,2024-11-01T00:33:33,26%,11
2014,Medium,24,33,41,2024-11-01T00:33:34,75%,12
2015,Simple,12,15,19,2024-11-01T00:33:35,58%,30
2016,Medium,24,38,43,2024-11-01T00:33:36,48%,22
2017,Complex,48,64,70,2024-11-01T00:33:37,69%,10
2018,Medium,27,36,42,2024-11-01T00:33:38,66%,10
2019,Complex,44,68,80,2024-11-01T00:33:39,39%,17
2020,Simple,11,14,17,2024-11-01T00:33:40,53%,17
2021,Medium,23,33,39,2024-11-01T00:33:41,40%,7
2022,Dynamic,54,81,90,2024-11-01T00:33:42,59%,25
2023,Simple,11,16,17,2024-11-01T00:33:43,29%,11
2024,Simple,11,15,18,2024-11-01T00:33:44,55%,22
2025,Simple,12,14,19,2024-11-01T00:33:45,68%,26
2026,Medium,27,38,42,2024-11-01T00:33:46,43%,9
2027,Medium,27,35,38,2024-11-01T00:33:47,26%,29
2028,Complex,41,65,71,2024-11-01T00:33:48,70%,12
2029,Complex,43,70,68,2024-11-01T00:33:49,37%,26
2030,Simple,12,15,18,2024-11-01T00:33:50,71%,12
2031,Medium,24,34,39,2024-11-01T00:33:51,25%,28
2032,Medium,25,37,44,2024-11-01T00:33:52,41%,14
2033,Simple,13,15,18,2024-11-01T00:33:53,31%,12
2034,Dynamic,58,94,99,2024-11-01T00:33:54,47%,14
2035,Simple,12,15,16,2024-11-01T00:33:55,70%,16
2036,Simple,11,15,19,2024-11-01T00:33:56,38%,16
2037,Medium,25,38,39,2024-11-01T00:33:57,48%,9
2038,Complex,42,66,76,2024-11-01T00:33:58,54%,9
2039,Simple,11,14,20,2024-11-01T00:33:59,75%,27
2040,Simple,11,14,17,2024-11-01T00:34:00,55%,16
2041,Complex,46,71,81,2024-11-01T00:34:01,66%,16
2042,Dynamic,62,88,96,2024-11-01T00:34:02,30%,21
2043,Simple,12,14,17,2024-11-01T00:34:03,32%,16
2044,Dynamic,57,92,94,2024-11-01T00:34:04,35%,27
2045,Complex,42,68,69,2024-11-01T00:34:05,41%,24
2046,Simple,11,15,20,2024-11-01T00:34:06,28%,12
2047,Simple,13,14,18,2024-11-01T00:34:07,72%,15
2048,Simple,12,14,19,2024-11-01T00:34:08,49%,5
2049,Medium,24,36,46,2024-11-01T00:34:09,58%,8
2050,Dynamic,55,91,94,2024-11-01T00:34:10,40%,12
2051,Medium,25,32,43,2024-11-01T00:34:11,53%,19
2052,Simple,13,15,18,2024-11-01T00:34:12,68%,6
2053,Complex,47,73,71,2024-11-01T00:34:13,72%,5
2054,Medium,25,35,39,2024-11-01T00:34:14,58%,25
2055,Medium,27,34,44,2024-11-01T00:34:15,44%,15
2056,Simple,12,14,16,2024-11-01T00:34:16,46%,22
2057,Simple,12,15,19,2024-11-01T00:34:17,29%,28
2058,Medium,24,33,44,2024-11-01T00:34:18,27%,25
2059,Simple,11,15,18,2024-11-01T00:34:19,55%,29
2060,Simple,12,15,18,2024-11-01T00:34:20,42%,21
2061,Medium,26,34,46,2024-11-01T00:34:21,64%,30
2062,Medium,24,35,41,2024-11-01T00:34:22,50%,30
2063,Complex,44,62,79,2024-11-01T00:34:23,73%,22
2064,Dynamic,54,86,102,2024-11-01T00:34:24,58%,8
2065,Simple,12,15,18,2024-11-01T00:34:25,60%,14
2066,Simple,11,14,17,2024-11-01T00:34:26,35%,26
2067,Medium,25,36,45,2024-11-01T00:34:27,69%,15
2068,Simple,12,16,18,2024-11-01T00:34:28,41%,22
2069,Medium,27,34,46,2024-11-01T00:34:29,68%,27
2070,Complex,47,73,76,2024-11-01T00:34:30,35%,28
2071,Complex,45,67,77,2024-11-01T00:34:31,45%,12
2072,Dynamic,61,83,100,2024-11-01T00:34:32,52%,26
2073,Medium,27,32,41,2024-11-01T00:34:33,57%,26
2074,Medium,24,33,39,2024-11-01T00:34:34,31%,13
2075,Simple,12,15,18,2024-11-01T00:34:35,56%,14
2076,Simple,12,16,18,2024-11-01T00:34:36,29%,22
2077,Simple,11,15,17,2024-11-01T00:34:37,52%,18
2078,Dynamic,53,96,95,2024-11-01T00:34:38,30%,9
2079,Medium,24,36,39,2024-11-01T00:34:39,64%,29
2080,Simple,13,16,19,2024-11-01T00:34:40,43%,13
2081,Complex,41,75,75,2024-11-01T00:34:41,40%,11
2082,Dynamic,54,80,90,2024-11-01T00:34:42,64%,19
2083,Medium,25,38,43,2024-11-01T00:34:43,63%,27
2084,Simple,12,14,17,2024-11-01T00:34:44,48%,5
2085,Complex,48,70,80,2024-11-01T00:34:45,68%,10
2086,Complex,49,66,82,2024-11-01T00:34:46,28%,14
2087,Simple,12,15,18,2024-11-01T00:34:47,55%,16
2088,Simple,12,14,18,2024-11-01T00:34:48,35%,8
2089,Simple,12,15,19,2024-11-01T00:34:49,53%,18
2090,Medium,27,38,42,2024-11-01T00:34:50,66%,25
2091,Medium,27,35,44,2024-11-01T00:34:51,52%,20
2092,Simple,12,14,17,2024-11-01T00:34:52,54%,14
2093,Simple,11,14,18,2024-11-01T00:34:53,54%,15
2094,Medium,26,37,44,2024-11-01T00:34:54,50%,26
2095,Simple,11,15,17,2024-11-01T00:34:55,30%,17
2096,Simple,12,14,19,2024-11-01T00:34:56,30%,10
2097,Medium,26,35,43,2024-11-01T00:34:57,53%,8
2098,Dynamic,56,84,97,2024-11-01T00:34:58,61%,8
2099,Medium,23,34,42,2024-11-01T00:34:59,57%,27
2100,Dynamic,58,94,94,2024-11-01T00:35:00,41%,23
2101,Medium,25,37,38,2024-11-01T00:35:01,26%,19
2102,Medium,23,32,41,2024-11-01T00:35:02,71%,6
2103,Simple,12,14,19,2024-11-01T00:35:03,64%,28
2104,Simple,11,14,17,2024-11-01T00:35:04,75%,22
2105,Medium,25,33,39,2024-11-01T00:35:05,28%,29
2106,Simple,12,15,18,2024-11-01T00:35:06,44%,5
2107,Simple,13,15,19,2024-11-01T00:35:07,47%,24
2108,Dynamic,54,80,100,2024-11-01T00:35:08,27%,26
2109,Dynamic,59,90,89,2024-11-01T00:35:09,39%,27
2110,Medium,27,36,45,2024-11-01T00:35:10,58%,29
2111,Medium,23,33,39,2024-11-01T00:35:11,32%,23
2112,Dynamic,63,90,102,2024-11-01T00:35:12,30%,28
2113,Simple,12,14,19,2024-11-01T00:35:13,64%,5
2114,Dynamic,63,89,100,2024-11-01T00:35:14,75%,12
2115,Simple,13,16,17,2024-11-01T00:35:15,53%,16
2116,Simple,13,15,19,2024-11-01T00:35:16,53%,20
2117,Complex,49,69,81,2024-11-01T00:35:17,67%,25
2118,Dynamic,61,82,101,2024-11-01T00:35:18,50%,19
2119,Complex,48,70,68,2024-11-01T00:35:19,42%,15
2120,Medium,24,32,41,2024-11-01T00:35:20,29%,13
2121,Complex,47,66,81,2024-11-01T00:35:21,40%,16
2122,Simple,13,15,17,2024-11-01T00:35:22,56%,6
2123,Medium,27,35,42,2024-11-01T00:35:23,55%,29
2124,Dynamic,62,83,91,2024-11-01T00:35:24,41%,12
2125,Complex,45,70,76,2024-11-01T00:35:25,32%,28
2126,Medium,27,32,43,2024-11-01T00:35:26,42%,15
2127,Medium,26,38,41,2024-11-01T00:35:27,32%,18
2128,Medium,26,34,43,2024-11-01T00:35:28,64%,14
2129,Simple,12,15,17,2024-11-01T00:35:29,65%,17
2130,Simple,13,15,18,2024-11-01T00:35:30,69%,15
2131,Simple,12,16,19,2024-11-01T00:35:31,42%,25
2132,Simple,11,16,19,2024-11-01T00:35:32,72%,22
2133,Complex,41,70,72,2024-11-01T00:35:33,38%,27
2134,Medium,25,37,43,2024-11-01T00:35:34,63%,20
2135,Simple,13,14,17,2024-11-01T00:35:35,65%,17
2136,Simple,12,14,17,2024-11-01T00:35:36,35%,10
2137,Medium,26,35,43,2024-11-01T00:35:37,70%,18
2138,Complex,42,64,68,2024-11-01T00:35:38,43%,13
2139,Simple,12,14,19,2024-11-01T00:35:39,38%,8
2140,Medium,23,32,39,2024-11-01T00:35:40,71%,12
2141,Medium,25,33,42,2024-11-01T00:35:41,55%,16
2142,Complex,42,63,82,2024-11-01T00:35:42,64%,21
2143,Complex,48,74,76,2024-11-01T00:35:43,40%,19
2144,Medium,23,35,44,2024-11-01T00:35:44,28%,25
2145,Simple,13,16,20,2024-11-01T00:35:45,38%,27
2146,Simple,13,16,18,2024-11-01T00:35:46,39%,23
2147,Dynamic,57,95,91,2024-11-01T00:35:47,47%,22
2148,Medium,24,38,44,2024-11-01T00:35:48,54%,19
2149,Complex,46,68,72,2024-11-01T00:35:49,58%,14
2150,Simple,12,14,18,2024-11-01T00:35:50,45%,6
2151,Medium,25,36,44,2024-11-01T00:35:51,70%,16
2152,Medium,25,35,39,2024-11-01T00:35:52,74%,22
2153,Medium,25,33,44,2024-11-01T00:35:53,34%,9
2154,Complex,43,67,76,2024-11-01T00:35:54,42%,7
2155,Simple,13,15,19,2024-11-01T00:35:55,49%,10
2156,Simple,13,14,18,2024-11-01T00:35:56,62%,16
2157,Medium,27,35,38,2024-11-01T00:35:57,42%,8
2158,Simple,12,14,18,2024-11-01T00:35:58,34%,12
2159,Medium,25,33,42,2024-11-01T00:35:59,73%,18
2160,Medium,27,33,46,2024-11-01T00:36:00,32%,17
2161,Simple,12,14,16,2024-11-01T00:36:01,62%,14
2162,Medium,27,37,43,2024-11-01T00:36:02,29%,15
2163,Simple,12,16,17,2024-11-01T00:36:03,40%,12
2164,Simple,12,15,18,2024-11-01T00:36:04,33%,26
2165,Dynamic,62,87,94,2024-11-01T00:36:05,43%,17
2166,Simple,13,14,19,2024-11-01T00:36:06,65%,18
2167,Complex,43,73,71,2024-11-01T00:36:07,51%,10
2168,Dynamic,58,88,97,2024-11-01T00:36:08,29%,5
2169,Dynamic,53,83,102,2024-11-01T00:36:09,68%,19
2170,Simple,13,14,18,2024-11-01T00:36:10,71%,27
2171,Medium,26,38,38,2024-11-01T00:36:11,48%,20
2172,Medium,27,35,43,2024-11-01T00:36:12,71%,10
2173,Simple,11,16,19,2024-11-01T00:36:13,67%,24
2174,Medium,27,32,45,2024-11-01T00:36:14,55%,30
2175,Medium,23,37,41,2024-11-01T00:36:15,62%,20
2176,Medium,23,33,46,2024-11-01T00:36:16,51%,23
2177,Complex,42,68,75,2024-11-01T00:36:17,60%,25
2178,Complex,45,62,81,2024-11-01T00:36:18,75%,13
2179,Complex,44,70,71,2024-11-01T00:36:19,73%,23
2180,Complex,48,62,69,2024-11-01T00:36:20,48%,10
2181,Medium,27,33,43,2024-11-01T00:36:21,66%,29
2182,Simple,12,16,18,2024-11-01T00:36:22,27%,9
2183,Simple,11,15,19,2024-11-01T00:36:23,65%,26
2184,Medium,23,34,40,2024-11-01T00:36:24,69%,15
2185,Medium,24,36,44,2024-11-01T00:36:25,35%,12
2186,Simple,12,16,17,2024-11-01T00:36:26,65%,7
2187,Medium,24,38,39,2024-11-01T00:36:27,66%,9
2188,Simple,13,16,17,2024-11-01T00:36:28,59%,8
2189,Simple,12,16,19,2024-11-01T00:36:29,25%,27
2190,Dynamic,60,90,91,2024-11-01T00:36:30,64%,29
2191,Simple,12,16,17,2024-11-01T00:36:31,25%,24
2192,Simple,11,15,20,2024-11-01T00:36:32,49%,7
2193,Medium,27,33,41,2024-11-01T00:36:33,61%,8
2194,Medium,24,38,40,2024-11-01T00:36:34,63%,10
2195,Simple,13,14,17,2024-11-01T00:36:35,56%,21
2196,Medium,24,32,41,2024-11-01T00:36:36,56%,13
2197,Simple,11,14,18,2024-11-01T00:36:37,31%,26
2198,Simple,13,16,16,2024-11-01T00:36:38,39%,18
2199,Simple,13,14,19,2024-11-01T00:36:39,39%,12
2200,Medium,23,36,44,2024-11-01T00:36:40,71%,28
2201,Simple,12,14,19,2024-11-01T00:36:41,59%,18
2202,Complex,46,63,79,2024-11-01T00:36:42,30%,21
2203,Dynamic,54,85,86,2024-11-01T00:36:43,42%,13
2204,Dynamic,60,94,93,2024-11-01T00:36:44,42%,7
2205,Medium,25,34,40,2024-11-01T00:36:45,57%,17
2206,Dynamic,60,86,103,2024-11-01T00:36:46,71%,6
2207,Dynamic,59,93,101,2024-11-01T00:36:47,45%,24
2208,Complex,48,74,75,2024-11-01T00:36:48,29%,10
2209,Medium,25,38,46,2024-11-01T00:36:49,58%,10
2210,Medium,25,38,42,2024-11-01T00:36:50,66%,28
2211,Complex,46,69,77,2024-11-01T00:36:51,66%,15
2212,Simple,11,14,16,2024-11-01T00:36:52,27%,9
2213,Medium,26,37,40,2024-11-01T00:36:53,71%,26
2214,Simple,12,14,17,2024-11-01T00:36:54,46%,26
2215,Medium,27,34,44,2024-11-01T00:36:55,74%,20
2216,Medium,23,33,41,2024-11-01T00:36:56,64%,15
2217,Simple,11,16,19,2024-11-01T00:36:57,42%,7
2218,Simple,12,15,19,2024-11-01T00:36:58,70%,18
2219,Complex,47,63,78,2024-11-01T00:36:59,53%,28
2220,Medium,26,34,38,2024-11-01T00:37:00,61%,22
2221,Complex,48,61,78,2024-11-01T00:37:01,35%,9
2222,Medium,26,35,41,2024-11-01T00:37:02,66%,10
2223,Medium,25,36,42,2024-11-01T00:37:03,47%,23
2224,Simple,13,16,19,2024-11-01T00:37:04,42%,22
2225,Simple,12,14,19,2024-11-01T00:37:05,55%,6
2226,Simple,11,15,19,2024-11-01T00:37:06,33%,9
2227,Dynamic,59,93,86,2024-11-01T00:37:07,45%,6
2228,Dynamic,61,88,94,2024-11-01T00:37:08,74%,30
2229,Complex,47,68,71,2024-11-01T00:37:09,67%,23
2230,Complex,45,71,68,2024-11-01T00:37:10,65%,26
2231,Complex,44,74,75,2024-11-01T00:37:11,56%,25
2232,Simple,12,14,17,2024-11-01T00:37:12,34%,18
2233,Simple,13,15,16,2024-11-01T00:37:13,66%,28
2234,Dynamic,59,84,88,2024-11-01T00:37:14,53%,12
2235,Simple,13,16,19,2024-11-01T00:37:15,31%,20
2236,Complex,44,66,75,2024-11-01T00:37:16,56%,7
2237,Complex,43,69,82,2024-11-01T00:37:17,69%,29
2238,Medium,26,38,44,2024-11-01T00:37:18,75%,8
2239,Simple,12,16,18,2024-11-01T00:37:19,29%,22
2240,Simple,11,14,19,2024-11-01T00:37:20,28%,14
2241,Simple,11,14,17,2024-11-01T00:37:21,73%,24
2242,Dynamic,61,82,94,2024-11-01T00:37:22,47%,7
2243,Complex,46,70,82,2024-11-01T00:37:23,57%,13
2244,Medium,24,37,42,2024-11-01T00:37:24,48%,13
2245,Simple,12,15,17,2024-11-01T00:37:25,60%,19
2246,Medium,23,37,40,2024-11-01T00:37:26,43%,10
2247,Complex,48,64,68,2024-11-01T00:37:27,62%,9
2248,Complex,42,67,71,2024-11-01T00:37:28,27%,7
2249,Dynamic,61,84,101,2024-11-01T00:37:29,58%,27
2250,Complex,48,62,80,2024-11-01T00:37:30,40%,20
2251,Complex,47,62,82,2024-11-01T00:37:31,25%,24
2252,Complex,43,63,79,2024-11-01T00:37:32,63%,10
2253,Medium,27,38,39,2024-11-01T00:37:33,73%,5
2254,Medium,24,37,41,2024-11-01T00:37:34,55%,19
2255,Simple,11,15,17,2024-11-01T00:37:35,43%,27
2256,Simple,12,16,19,2024-11-01T00:37:36,71%,5
2257,Simple,11,16,19,2024-11-01T00:37:37,47%,12
2258,Simple,12,14,20,2024-11-01T00:37:38,41%,18
2259,Medium,27,34,39,2024-11-01T00:37:39,67%,11
2260,Simple,13,15,17,2024-11-01T00:37:40,42%,6
2261,Simple,13,15,17,2024-11-01T00:37:41,29%,19
2262,Medium,25,35,41,2024-11-01T00:37:42,37%,19
2263,Medium,26,38,40,2024-11-01T00:37:43,60%,20
2264,Dynamic,56,89,99,2024-11-01T00:37:44,42%,16
2265,Medium,24,37,42,2024-11-01T00:37:45,36%,9
2266,Medium,26,38,38,2024-11-01T00:37:46,32%,8
2267,Simple,12,16,19,2024-11-01T00:37:47,28%,22
2268,Complex,42,69,78,2024-11-01T00:37:48,71%,26
2269,Medium,26,37,41,2024-11-01T00:37:49,57%,28
2270,Medium,23,33,45,2024-11-01T00:37:50,75%,6
2271,Simple,11,16,16,2024-11-01T00:37:51,53%,20
2272,Medium,25,36,40,2024-11-01T00:37:52,29%,25
2273,Complex,41,69,80,2024-11-01T00:37:53,43%,10
2274,Medium,27,32,41,2024-11-01T00:37:54,29%,8
2275,Simple,13,15,17,2024-11-01T00:37:55,59%,20
2276,Complex,43,70,77,2024-11-01T00:37:56,46%,16
2277,Simple,11,16,17,2024-11-01T00:37:57,36%,22
2278,Medium,24,33,41,2024-11-01T00:37:58,59%,24
2279,Complex,45,72,80,2024-11-01T00:37:59,75%,28
2280,Complex,44,62,79,2024-11-01T00:38:00,43%,18
2281,Complex,48,71,78,2024-11-01T00:38:01,51%,29
2282,Simple,11,15,19,2024-11-01T00:38:02,29%,16
2283,Simple,12,14,20,2024-11-01T00:38:03,64%,29
2284,Medium,24,38,39,2024-11-01T00:38:04,30%,7
2285,Dynamic,63,86,95,2024-11-01T00:38:05,55%,27
2286,Dynamic,62,83,101,2024-11-01T00:38:06,54%,25
2287,Medium,24,32,42,2024-11-01T00:38:07,74%,21
2288,Dynamic,57,84,88,2024-11-01T00:38:08,43%,14
2289,Medium,26,36,40,2024-11-01T00:38:09,40%,26
2290,Complex,47,74,68,2024-11-01T00:38:10,48%,7
2291,Complex,42,65,81,2024-11-01T00:38:11,38%,6
2292,Simple,11,16,16,2024-11-01T00:38:12,50%,30
2293,Simple,11,15,17,2024-11-01T00:38:13,51%,11
2294,Medium,23,37,45,2024-11-01T00:38:14,41%,26
2295,Medium,23,34,39,2024-11-01T00:38:15,71%,30
2296,Simple,12,15,19,2024-11-01T00:38:16,34%,28
2297,Medium,25,33,45,2024-11-01T00:38:17,56%,10
2298,Medium,25,37,39,2024-11-01T00:38:18,48%,9
2299,Simple,13,14,17,2024-11-01T00:38:19,55%,26
2300,Medium,26,38,39,2024-11-01T00:38:20,40%,15
2301,Complex,49,67,82,2024-11-01T00:38:21,38%,17
2302,Simple,13,15,19,2024-11-01T00:38:22,48%,17
2303,Simple,13,14,19,2024-11-01T00:38:23,37%,25
2304,Dynamic,57,85,97,2024-11-01T00:38:24,40%,10
2305,Complex,43,62,77,2024-11-01T00:38:25,74%,19
2306,Complex,49,74,70,2024-11-01T00:38:26,71%,13
2307,Medium,27,37,39,2024-11-01T00:38:27,27%,17
2308,Medium,23,33,42,2024-11-01T00:38:28,58%,7
2309,Complex,43,67,76,2024-11-01T00:38:29,37%,30
2310,Dynamic,57,83,86,2024-11-01T00:38:30,44%,24
2311,Simple,13,15,18,2024-11-01T00:38:31,30%,21
2312,Medium,25,34,39,2024-11-01T00:38:32,70%,17
2313,Simple,11,16,18,2024-11-01T00:38:33,38%,13
2314,Medium,23,37,40,2024-11-01T00:38:34,60%,19
2315,Simple,12,14,18,2024-11-01T00:38:35,65%,16
2316,Complex,44,69,81,2024-11-01T00:38:36,72%,21
2317,Simple,11,15,18,2024-11-01T00:38:37,54%,18
2318,Simple,13,16,19,2024-11-01T00:38:38,55%,26
2319,Medium,24,36,38,2024-11-01T00:38:39,53%,8
2320,Simple,13,16,20,2024-11-01T00:38:40,28%,7
2321,Simple,12,15,17,2024-11-01T00:38:41,75%,23
2322,Medium,23,34,43,2024-11-01T00:38:42,75%,14
2323,Simple,13,14,17,2024-11-01T00:38:43,53%,22
2324,Simple,12,16,17,2024-11-01T00:38:44,58%,20
2325,Medium,26,35,45,2024-11-01T00:38:45,40%,24
2326,Medium,25,32,41,2024-11-01T00:38:46,49%,5
2327,Medium,26,32,45,2024-11-01T00:38:47,71%,17
2328,Simple,13,16,19,2024-11-01T00:38:48,43%,9
2329,Medium,25,35,41,2024-11-01T00:38:49,56%,20
2330,Medium,25,35,39,2024-11-01T00:38:50,25%,25
2331,Medium,25,32,44,2024-11-01T00:38:51,26%,9
2332,Simple,12,15,19,2024-11-01T00:38:52,46%,26
2333,Medium,23,35,43,2024-11-01T00:38:53,65%,25
2334,Complex,48,68,76,2024-11-01T00:38:54,65%,9
2335,Simple,12,14,18,2024-11-01T00:38:55,32%,13
2336,Complex,44,67,69,2024-11-01T00:38:56,48%,17
2337,Medium,26,37,45,2024-11-01T00:38:57,54%,17
2338,Complex,47,67,72,2024-11-01T00:38:58,50%,8
2339,Simple,12,16,17,2024-11-01T00:38:59,49%,19
2340,Medium,25,38,41,2024-11-01T00:39:00,57%,9
2341,Dynamic,55,84,89,2024-11-01T00:39:01,34%,26
2342,Simple,13,14,19,2024-11-01T00:39:02,35%,29
2343,Complex,44,70,70,2024-11-01T00:39:03,58%,7
2344,Medium,25,34,38,2024-11-01T00:39:04,63%,26
2345,Medium,26,37,40,2024-11-01T00:39:05,47%,22
2346,Complex,49,70,77,2024-11-01T00:39:06,73%,8
2347,Complex,46,74,69,2024-11-01T00:39:07,45%,6
2348,Simple,13,14,18,2024-11-01T00:39:08,60%,30
2349,Simple,12,15,19,2024-11-01T00:39:09,46%,24
2350,Simple,12,16,18,2024-11-01T00:39:10,66%,19
2351,Complex,43,74,78,2024-11-01T00:39:11,65%,19
2352,Medium,27,35,42,2024-11-01T00:39:12,61%,13
2353,Medium,27,36,39,2024-11-01T00:39:13,28%,19
2354,Medium,25,32,43,2024-11-01T00:39:14,66%,28
2355,Medium,24,32,41,2024-11-01T00:39:15,50%,13
2356,Simple,13,14,17,2024-11-01T00:39:16,75%,26
2357,Medium,24,38,41,2024-11-01T00:39:17,33%,7
2358,Complex,46,72,80,2024-11-01T00:39:18,33%,29
2359,Dynamic,55,93,104,2024-11-01T00:39:19,48%,24
2360,Simple,12,15,20,2024-11-01T00:39:20,69%,8
2361,Simple,11,15,20,2024-11-01T00:39:21,39%,26
2362,Simple,13,16,18,2024-11-01T00:39:22,45%,19
2363,Simple,12,16,18,2024-11-01T00:39:23,68%,24
2364,Simple,13,15,19,2024-11-01T00:39:24,30%,27
2365,Medium,26,32,41,2024-11-01T00:39:25,62%,28
2366,Medium,23,37,40,2024-11-01T00:39:26,60%,27
2367,Medium,27,37,42,2024-11-01T00:39:27,31%,12
2368,Medium,23,33,45,2024-11-01T00:39:28,45%,13
2369,Medium,25,33,39,2024-11-01T00:39:29,41%,19
2370,Dynamic,53,84,98,2024-11-01T00:39:30,60%,14
2371,Complex,44,67,72,2024-11-01T00:39:31,45%,9
2372,Complex,42,71,76,2024-11-01T00:39:32,26%,20
2373,Simple,11,15,18,2024-11-01T00:39:33,42%,7
2374,Simple,12,14,18,2024-11-01T00:39:34,47%,11
2375,Complex,43,65,80,2024-11-01T00:39:35,39%,22
2376,Dynamic,53,85,98,2024-11-01T00:39:36,69%,23
2377,Simple,11,16,18,2024-11-01T00:39:37,36%,18
2378,Medium,27,35,45,2024-11-01T00:39:38,73%,22
2379,Medium,23,36,39,2024-11-01T00:39:39,53%,27
2380,Complex,42,62,82,2024-11-01T00:39:40,57%,7
2381,Medium,25,38,43,2024-11-01T00:39:41,63%,6
2382,Complex,45,67,71,2024-11-01T00:39:42,56%,11
2383,Medium,25,32,43,2024-11-01T00:39:43,62%,9
2384,Complex,44,73,80,2024-11-01T00:39:44,44%,21
2385,Dynamic,58,98,100,2024-11-01T00:39:45,71%,21
2386,Medium,23,33,39,2024-11-01T00:39:46,53%,8
2387,Medium,25,38,41,2024-11-01T00:39:47,30%,11
2388,Simple,12,16,16,2024-11-01T00:39:48,42%,16
2389,Medium,24,37,45,2024-11-01T00:39:49,70%,30
2390,Dynamic,54,97,87,2024-11-01T00:39:50,36%,19
2391,Simple,13,16,18,2024-11-01T00:39:51,39%,17
2392,Complex,43,62,79,2024-11-01T00:39:52,71%,5
2393,Complex,45,62,75,2024-11-01T00:39:53,66%,18
2394,Simple,12,16,19,2024-11-01T00:39:54,47%,17
2395,Medium,27,38,40,2024-11-01T00:39:55,61%,17
2396,Medium,24,36,46,2024-11-01T00:39:56,38%,30
2397,Medium,26,33,39,2024-11-01T00:39:57,40%,26
2398,Simple,11,16,19,2024-11-01T00:39:58,48%,30
2399,Medium,25,32,44,2024-11-01T00:39:59,74%,13
2400,Simple,12,15,17,2024-11-01T00:40:00,68%,13
2401,Simple,13,14,19,2024-11-01T00:40:01,38%,30
2402,Complex,45,73,80,2024-11-01T00:40:02,63%,13
2403,Simple,13,14,18,2024-11-01T00:40:03,28%,26
2404,Medium,27,32,43,2024-11-01T00:40:04,73%,5
2405,Simple,13,15,19,2024-11-01T00:40:05,44%,25
2406,Dynamic,58,93,103,2024-11-01T00:40:06,55%,13
2407,Simple,11,16,17,2024-11-01T00:40:07,61%,17
2408,Simple,12,16,16,2024-11-01T00:40:08,54%,23
2409,Medium,25,36,39,2024-11-01T00:40:09,40%,21
2410,Complex,45,64,76,2024-11-01T00:40:10,69%,26
2411,Simple,11,15,19,2024-11-01T00:40:11,67%,12
2412,Complex,44,70,72,2024-11-01T00:40:12,72%,20
2413,Simple,13,14,18,2024-11-01T00:40:13,72%,15
2414,Medium,24,37,42,2024-11-01T00:40:14,44%,8
2415,Complex,46,67,71,2024-11-01T00:40:15,74%,10
2416,Medium,25,34,42,2024-11-01T00:40:16,38%,5
2417,Simple,12,16,18,2024-11-01T00:40:17,30%,18
